A (...) Received Remittances From People Living Abroad?,How Much Did You Receive (...) Remittances From People Living Abroad?,Department,Unique Household Number
2,0,7,7202
0,0,7,7202
0,0,7,7202
2,0,7,7203
2,0,7,7203
2,0,7,7203
0,0,7,7203
0,0,7,7203
2,0,7,7204
2,0,7,7204
2,0,7,7204
0,0,7,7204
2,0,7,7204
2,0,7,7204
0,0,7,7204
2,0,7,7205
2,0,7,7205
2,0,7,7205
2,0,7,7205
1,3000,7,7206
2,0,7,7206
2,0,7,7206
2,0,7,7206
2,0,7,7207
2,0,7,7207
0,0,7,7207
2,0,7,7208
2,0,7,7208
0,0,7,7208
0,0,7,7208
2,0,7,7209
2,0,7,7209
2,0,7,7209
2,0,7,7209
2,0,7,7209
2,0,7,7246
2,0,7,7246
2,0,7,7246
2,0,7,7246
2,0,7,7246
0,0,7,7246
0,0,7,7246
2,0,7,7246
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7247
2,0,7,7248
2,0,7,7248
0,0,7,7248
2,0,7,7249
2,0,7,7249
2,0,7,7249
2,0,7,7249
2,0,7,7249
2,0,7,7249
2,0,7,7249
2,0,7,7250
2,0,7,7250
0,0,7,7250
2,0,7,7251
2,0,7,7251
2,0,7,7251
2,0,7,7251
2,0,7,7251
2,0,7,7251
0,0,7,7251
2,0,7,7251
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7252
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7253
2,0,7,7254
2,0,7,7255
2,0,7,7255
2,0,7,7255
2,0,7,7255
2,0,7,7255
0,0,7,7255
0,0,7,7255
2,0,7,7256
2,0,7,7256
2,0,7,7256
2,0,7,7256
2,0,7,7256
2,0,7,7256
0,0,7,7256
0,0,7,7256
2,0,7,7256
2,0,7,7256
0,0,7,7256
2,0,7,7257
2,0,7,7257
2,0,7,7257
2,0,7,7258
2,0,7,7258
2,0,7,7258
2,0,7,7258
0,0,7,7258
2,0,7,7258
2,0,7,7258
0,0,7,7258
0,0,7,7258
2,0,7,7258
2,0,7,7302
2,0,7,7302
2,0,7,7302
2,0,7,7303
2,0,7,7303
2,0,7,7303
0,0,7,7303
2,0,7,7304
2,0,7,7304
0,0,7,7304
2,0,7,7304
2,0,7,7305
2,0,7,7305
2,0,7,7305
2,0,7,7306
2,0,7,7306
2,0,7,7307
2,0,7,7307
0,0,7,7307
2,0,7,7308
2,0,7,7308
2,0,7,7308
1,1500,7,7309
2,0,7,7309
1,1500,7,7309
1,1000,7,7309
1,1000,7,7309
2,0,7,7310
2,0,7,7310
2,0,7,7310
0,0,7,7310
2,0,7,7311
2,0,7,7311
0,0,7,7311
2,0,7,7312
2,0,7,7312
2,0,7,7312
2,0,7,7313
2,0,7,7313
2,0,7,7313
0,0,7,7313
0,0,7,7313
2,0,7,7314
2,0,7,7314
0,0,7,7314
0,0,7,7314
2,0,7,7315
2,0,7,7315
2,0,7,7315
2,0,7,7315
0,0,7,7315
2,0,7,7347
2,0,7,7348
2,0,7,7348
0,0,7,7348
2,0,7,7349
2,0,7,7349
2,0,7,7349
2,0,7,7349
0,0,7,7349
2,0,7,7350
2,0,7,7350
2,0,7,7350
2,0,7,7350
0,0,7,7350
0,0,7,7350
2,0,7,7351
2,0,7,7352
2,0,7,7352
2,0,7,7353
2,0,7,7353
2,0,7,7354
2,0,7,7354
2,0,7,7354
2,0,7,7354
2,0,7,7354
2,0,7,7354
0,0,7,7354
2,0,7,7355
2,0,7,7355
2,0,7,7355
2,0,7,7355
2,0,7,7355
0,0,7,7355
2,0,7,7356
2,0,7,7356
2,0,7,7356
2,0,7,7356
2,0,7,7356
2,0,7,7356
2,0,7,7357
2,0,7,7357
2,0,7,7358
2,0,7,7358
2,0,7,7358
2,0,7,7358
2,0,7,7359
2,0,7,7359
2,0,7,7359
2,0,7,7359
2,0,7,7360
2,0,7,7360
2,0,7,7360
2,0,7,7361
2,0,7,7361
2,0,7,7361
2,0,7,7362
2,0,7,7362
2,0,7,7362
2,0,7,7362
2,0,7,7362
2,0,7,7363
2,0,7,7363
2,0,7,7363
2,0,7,7363
2,0,7,7375
2,0,7,7375
2,0,7,7375
2,0,7,7375
2,0,7,7376
2,0,7,7376
2,0,7,7376
0,0,7,7376
2,0,7,7377
2,0,7,7377
2,0,7,7377
2,0,7,7377
0,0,7,7377
2,0,7,7378
2,0,7,7378
2,0,7,7378
2,0,7,7378
2,0,7,7378
0,0,7,7378
0,0,7,7378
2,0,7,7379
2,0,7,7379
2,0,7,7380
2,0,7,7380
2,0,7,7380
0,0,7,7380
0,0,7,7380
2,0,7,7381
2,0,7,7381
2,0,7,7382
2,0,7,7382
2,0,7,7382
2,0,7,7382
0,0,7,7382
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7383
2,0,7,7384
2,0,7,7384
2,0,7,7384
2,0,7,7384
2,0,7,7384
2,0,7,7385
2,0,7,7385
2,0,7,7385
2,0,7,7385
2,0,7,7385
2,0,7,7386
2,0,7,7386
2,0,7,7386
2,0,7,7386
2,0,7,7386
2,0,7,7386
0,0,7,7386
0,0,7,7386
2,0,7,7387
2,0,7,7387
2,0,7,7387
2,0,7,7387
2,0,7,7387
2,0,7,7387
2,0,7,7387
0,0,7,7387
0,0,7,7387
2,0,7,7388
2,0,7,7388
2,0,7,7388
2,0,7,7388
2,0,7,7388
0,0,7,7388
2,0,7,7389
2,0,7,7389
2,0,7,7389
2,0,7,7389
2,0,7,7389
2,0,7,7390
2,0,7,7390
2,0,7,7390
2,0,7,7390
2,0,7,7390
0,0,7,7390
2,0,7,7391
2,0,7,7391
2,0,7,7391
0,0,7,7391
2,0,7,7392
2,0,7,7392
2,0,7,7392
2,0,7,7392
2,0,7,7392
0,0,7,7392
0,0,7,7392
2,0,7,7393
2,0,7,7393
2,0,7,7393
2,0,7,7393
0,0,7,7393
2,0,7,7394
2,0,7,7394
2,0,7,7394
2,0,7,7394
2,0,7,7394
2,0,7,7406
2,0,7,7406
2,0,7,7406
2,0,7,7406
2,0,7,7406
2,0,7,7406
0,0,7,7406
0,0,7,7406
2,0,7,7407
2,0,7,7407
0,0,7,7407
2,0,7,7408
2,0,7,7408
2,0,7,7408
2,0,7,7409
2,0,7,7409
2,0,7,7409
2,0,7,7409
2,0,7,7409
2,0,7,7409
2,0,7,7409
0,0,7,7409
2,0,7,7410
2,0,7,7410
2,0,7,7410
2,0,7,7411
2,0,7,7411
2,0,7,7411
2,0,7,7411
2,0,7,7412
2,0,7,7412
2,0,7,7413
2,0,7,7413
0,0,7,7413
2,0,7,7414
2,0,7,7414
2,0,7,7414
2,0,7,7414
2,0,7,7414
2,0,7,7414
2,0,7,7415
2,0,7,7415
2,0,7,7415
2,0,7,7415
2,0,7,7416
2,0,7,7417
2,0,7,7417
2,0,7,7417
2,0,7,7417
2,0,7,7418
2,0,7,7418
2,0,7,7418
2,0,7,7418
2,0,7,7418
2,0,7,7418
2,0,7,7418
0,0,7,7418
2,0,7,7419
2,0,7,7419
2,0,7,7419
2,0,7,7419
2,0,7,7419
0,0,7,7419
2,0,7,7420
2,0,7,7420
2,0,7,7420
0,0,7,7420
2,0,7,7421
0,0,7,7421
2,0,7,7422
2,0,7,7422
2,0,7,7422
2,0,7,7422
2,0,7,7422
2,0,7,7422
0,0,7,7422
2,0,7,7423
2,0,7,7423
2,0,7,7423
2,0,7,7423
2,0,7,7423
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
2,0,7,7424
0,0,7,7424
2,0,7,7425
2,0,7,7425
0,0,7,7425
0,0,7,7425
2,0,7,7426
2,0,7,7426
2,0,7,7426
2,0,7,7426
0,0,7,7426
2,0,7,7439
2,0,7,7439
0,0,7,7439
2,0,7,7440
2,0,7,7440
2,0,7,7441
2,0,7,7441
2,0,7,7441
2,0,7,7441
2,0,7,7441
2,0,7,7442
2,0,7,7442
2,0,7,7442
2,0,7,7442
2,0,7,7443
2,0,7,7443
2,0,7,7443
2,0,7,7443
2,0,7,7443
2,0,7,7443
2,0,7,7444
2,0,7,7444
2,0,7,7444
2,0,7,7444
2,0,7,7444
0,0,7,7444
2,0,7,7445
2,0,7,7445
2,0,7,7445
2,0,7,7445
2,0,7,7446
2,0,7,7446
2,0,7,7446
2,0,7,7446
2,0,7,7446
2,0,7,7447
2,0,7,7447
2,0,7,7447
2,0,7,7447
2,0,7,7447
0,0,7,7447
1,6000,7,7448
2,0,7,7448
2,0,7,7448
2,0,7,7448
2,0,7,7448
0,0,7,7448
2,0,7,7449
2,0,7,7449
2,0,7,7449
2,0,7,7450
2,0,7,7450
2,0,7,7450
0,0,7,7450
2,0,7,7451
2,0,7,7451
0,0,7,7451
2,0,7,7452
2,0,7,7452
2,0,7,7453
2,0,7,7453
2,0,7,7453
2,0,7,7453
0,0,7,7453
2,0,7,7454
2,0,7,7454
0,0,7,7454
2,0,7,7455
2,0,7,7455
2,0,7,7455
2,0,7,7455
2,0,7,7455
2,0,7,7456
2,0,7,7456
2,0,7,7456
2,0,7,7457
2,0,7,7458
2,0,7,7458
2,0,7,7458
2,0,7,7458
2,0,7,7458
0,0,7,7458
2,0,7,7459
2,0,7,7459
2,0,7,7459
2,0,7,7459
2,0,7,7460
2,0,7,7460
2,0,7,7461
2,0,7,7462
2,0,7,7462
2,0,7,7462
2,0,7,7462
2,0,7,7463
2,0,7,7463
2,0,7,7463
0,0,7,7463
2,0,7,7464
2,0,7,7464
2,0,7,7464
2,0,7,7464
2,0,7,7465
2,0,7,7465
2,0,7,7465
2,0,7,7465
2,0,7,7466
2,0,7,7466
2,0,7,7466
2,0,7,7467
2,0,7,7467
2,0,7,7467
0,0,7,7467
0,0,7,7467
2,0,7,7468
2,0,7,7468
2,0,7,7468
2,0,7,7468
2,0,7,7468
2,0,7,7468
2,0,7,7469
2,0,7,7469
2,0,7,7469
2,0,7,7469
2,0,7,7470
2,0,7,7470
2,0,7,7470
2,0,7,7470
2,0,7,7471
2,0,7,7471
2,0,7,7472
2,0,7,7472
2,0,7,7473
2,0,7,7473
2,0,7,7473
2,0,7,7473
2,0,7,7473
2,0,7,7473
2,0,7,7064
2,0,7,7064
2,0,7,7064
2,0,7,7064
2,0,7,7064
2,0,7,7065
2,0,7,7065
2,0,7,7065
2,0,7,7065
2,0,7,7066
2,0,7,7067
2,0,7,7067
2,0,7,7067
2,0,7,7067
2,0,7,7067
0,0,7,7067
0,0,7,7067
2,0,7,7068
2,0,7,7068
2,0,7,7068
2,0,7,7068
0,0,7,7068
0,0,7,7068
2,0,7,7069
2,0,7,7069
2,0,7,7069
2,0,7,7069
2,0,7,7069
2,0,7,7070
2,0,7,7070
2,0,7,7070
2,0,7,7070
2,0,7,7070
2,0,7,7071
2,0,7,7071
2,0,7,7071
0,0,7,7071
0,0,7,7071
2,0,7,7072
2,0,7,7072
0,0,7,7072
2,0,7,7073
2,0,7,7073
2,0,7,7073
2,0,7,7073
2,0,7,7073
2,0,7,7073
2,0,7,7073
0,0,7,7073
0,0,7,7073
2,0,7,7074
2,0,7,7074
2,0,7,7074
2,0,7,7074
2,0,7,7074
2,0,7,7074
2,0,7,7074
0,0,7,7074
0,0,7,7074
2,0,7,7075
2,0,7,7076
0,0,7,7076
2,0,7,7076
2,0,7,7076
2,0,7,7076
2,0,7,7076
2,0,7,7076
2,0,7,7076
0,0,7,7076
2,0,7,7077
2,0,7,7077
2,0,7,7077
2,0,7,7077
2,0,7,7077
2,0,7,7077
2,0,7,7077
0,0,7,7077
0,0,7,7077
2,0,7,7078
2,0,7,7078
2,0,7,7078
2,0,7,7078
2,0,7,7078
2,0,7,7078
0,0,7,7078
2,0,7,7078
2,0,7,7078
0,0,7,7078
0,0,7,7078
0,0,7,7078
2,0,7,7079
2,0,7,7079
2,0,7,7079
2,0,7,7079
2,0,7,7079
2,0,7,7080
2,0,7,7080
2,0,7,7080
2,0,7,7080
0,0,7,7080
2,0,7,7080
2,0,7,7080
2,0,7,7081
2,0,7,7081
2,0,7,7081
2,0,7,7082
2,0,7,7082
0,0,7,7082
0,0,7,7082
2,0,7,7083
2,0,7,7083
2,0,7,7083
2,0,7,7083
2,0,7,7083
0,0,7,7083
0,0,7,7083
2,0,7,7084
2,0,7,7084
2,0,7,7084
2,0,7,7084
2,0,7,7084
2,0,7,7084
0,0,7,7084
2,0,7,7107
2,0,7,7107
2,0,7,7107
2,0,7,7107
2,0,7,7107
2,0,7,7107
2,0,7,7107
0,0,7,7107
0,0,7,7107
2,0,7,7108
2,0,7,7108
2,0,7,7108
2,0,7,7108
0,0,7,7108
0,0,7,7108
2,0,7,7109
2,0,7,7109
2,0,7,7109
2,0,7,7109
2,0,7,7109
2,0,7,7109
2,0,7,7109
2,0,7,7109
0,0,7,7109
0,0,7,7109
2,0,7,7110
2,0,7,7110
2,0,7,7110
2,0,7,7110
2,0,7,7110
2,0,7,7111
2,0,7,7111
2,0,7,7111
2,0,7,7111
2,0,7,7111
2,0,7,7111
1,3000,7,7112
1,3000,7,7112
2,0,7,7112
2,0,7,7112
2,0,7,7112
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
0,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7113
2,0,7,7114
2,0,7,7114
2,0,7,7114
2,0,7,7114
2,0,7,7114
2,0,7,7114
2,0,7,7114
0,0,7,7114
2,0,7,7115
2,0,7,7115
2,0,7,7115
2,0,7,7115
2,0,7,7115
0,0,7,7115
2,0,7,7116
2,0,7,7116
2,0,7,7116
2,0,7,7116
2,0,7,7116
0,0,7,7116
0,0,7,7116
0,0,7,7116
0,0,7,7116
2,0,7,7116
2,0,7,7116
2,0,7,7117
2,0,7,7117
2,0,7,7117
2,0,7,7117
2,0,7,7117
2,0,7,7117
2,0,7,7117
0,0,7,7117
0,0,7,7117
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
2,0,7,7118
0,0,7,7118
2,0,7,7118
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
2,0,7,7119
0,0,7,7119
0,0,7,7119
0,0,7,7119
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7133
2,0,7,7134
2,0,7,7134
2,0,7,7134
2,0,7,7134
2,0,7,7134
2,0,7,7134
2,0,7,7134
2,0,7,7135
2,0,7,7135
2,0,7,7135
2,0,7,7135
2,0,7,7135
2,0,7,7135
2,0,7,7135
0,0,7,7135
0,0,7,7135
0,0,7,7135
2,0,7,7136
2,0,7,7136
2,0,7,7136
2,0,7,7136
2,0,7,7137
2,0,7,7138
2,0,7,7138
2,0,7,7138
2,0,7,7138
2,0,7,7138
2,0,7,7138
0,0,7,7138
0,0,7,7138
2,0,7,7139
2,0,7,7139
2,0,7,7139
2,0,7,7139
2,0,7,7139
2,0,7,7139
2,0,7,7139
0,0,7,7139
2,0,7,7140
2,0,7,7140
2,0,7,7140
2,0,7,7140
2,0,7,7140
0,0,7,7140
2,0,7,7141
2,0,7,7141
2,0,7,7141
2,0,7,7141
2,0,7,7141
0,0,7,7141
0,0,7,7141
2,0,7,7142
2,0,7,7142
2,0,7,7142
0,0,7,7142
0,0,7,7142
0,0,7,7142
2,0,7,7143
2,0,7,7143
0,0,7,7143
0,0,7,7143
0,0,7,7143
2,0,7,7144
2,0,7,7144
2,0,7,7144
2,0,7,7144
2,0,7,7145
2,0,7,7146
2,0,7,7146
2,0,7,7146
2,0,7,7146
2,0,7,7147
2,0,7,7147
2,0,7,7147
0,0,7,7147
2,0,7,7148
2,0,7,7148
2,0,7,7149
2,0,7,7149
0,0,7,7149
0,0,7,7149
2,0,7,7150
2,0,7,7150
2,0,7,7150
2,0,7,7150
0,0,7,7150
2,0,7,7151
2,0,7,7151
2,0,7,7151
2,0,7,7151
2,0,7,7151
2,0,7,7151
2,0,7,7151
0,0,7,7151
2,0,7,7152
2,0,7,7152
0,0,7,7152
2,0,7,7153
2,0,7,7153
0,0,7,7153
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7154
2,0,7,7155
2,0,7,7155
2,0,7,7155
2,0,7,7155
2,0,7,7155
2,0,7,7155
0,0,7,7155
0,0,7,7155
0,0,7,7155
2,0,7,7155
2,0,7,7155
2,0,7,7155
2,0,7,7155
0,0,7,7155
2,0,7,7156
2,0,7,7156
2,0,7,7156
2,0,7,7156
2,0,7,7156
0,0,7,7156
2,0,7,7157
2,0,7,7167
2,0,7,7168
2,0,7,7168
2,0,7,7168
2,0,7,7168
2,0,7,7169
2,0,7,7169
0,0,7,7169
1,3600,7,7170
0,0,7,7170
2,0,7,7171
2,0,7,7171
2,0,7,7171
2,0,7,7171
2,0,7,7171
2,0,7,7172
2,0,7,7172
2,0,7,7172
2,0,7,7172
0,0,7,7172
2,0,7,7173
2,0,7,7173
0,0,7,7173
2,0,7,7174
2,0,7,7174
2,0,7,7174
0,0,7,7174
2,0,7,7175
2,0,7,7175
0,0,7,7175
0,0,7,7175
2,0,7,7175
2,0,7,7176
2,0,7,7176
2,0,7,7176
2,0,7,7176
2,0,7,7176
2,0,7,7176
2,0,7,7176
2,0,7,7177
2,0,7,7177
2,0,7,7177
2,0,7,7177
2,0,7,7178
2,0,7,7178
2,0,7,7178
0,0,7,7178
2,0,7,7188
2,0,7,7188
2,0,7,7188
2,0,7,7188
2,0,7,7188
2,0,7,7188
2,0,7,7188
1,2400,7,7189
2,0,7,7189
2,0,7,7189
2,0,7,7190
2,0,7,7190
2,0,7,7190
2,0,7,7190
2,0,7,7190
2,0,7,7190
0,0,7,7190
0,0,7,7190
2,0,7,7191
2,0,7,7191
2,0,7,7191
0,0,7,7191
1,4050,7,7192
2,0,7,7192
2,0,7,7192
2,0,7,7192
2,0,7,7192
1,2280,7,7193
2,0,7,7193
2,0,7,7193
2,0,7,7193
2,0,7,7193
2,0,7,7193
2,0,7,7193
0,0,7,7193
2,0,7,7194
2,0,7,7194
2,0,7,7194
2,0,7,7194
2,0,7,7195
2,0,7,7195
2,0,7,7195
2,0,7,7195
2,0,7,7195
1,1960,7,7196
2,0,7,7196
0,0,7,7196
2,0,7,7197
2,0,7,7197
2,0,7,7197
2,0,7,7197
2,0,7,7197
0,0,7,7197
0,0,7,7197
0,0,7,7197
2,0,7,7197
2,0,7,7197
2,0,7,7198
2,0,7,7198
2,0,7,7198
2,0,7,7198
0,0,7,7198
1,1000,7,7199
2,0,7,7199
2,0,7,7199
0,0,7,7199
0,0,7,7199
2,0,7,7199
0,0,7,7199
2,0,7,7210
2,0,7,7210
2,0,7,7210
2,0,7,7210
2,0,7,7210
2,0,7,7210
2,0,7,7210
0,0,7,7210
2,0,7,7210
2,0,7,7210
0,0,7,7210
2,0,7,7210
2,0,7,7211
2,0,7,7211
2,0,7,7211
2,0,7,7211
2,0,7,7211
2,0,7,7211
0,0,7,7211
2,0,7,7212
2,0,7,7212
2,0,7,7212
2,0,7,7212
2,0,7,7212
2,0,7,7212
1,9000,7,7213
2,0,7,7213
2,0,7,7213
2,0,7,7213
2,0,7,7213
2,0,7,7213
1,3000,7,7213
0,0,7,7213
1,3000,7,7213
0,0,7,7213
1,1500,7,7214
1,1500,7,7214
2,0,7,7214
2,0,7,7214
2,0,7,7214
2,0,7,7215
2,0,7,7215
2,0,7,7215
2,0,7,7215
2,0,7,7215
2,0,7,7215
2,0,7,7215
2,0,7,7215
0,0,7,7215
0,0,7,7215
2,0,7,7216
2,0,7,7216
2,0,7,7216
2,0,7,7216
1,1800,7,7216
2,0,7,7216
2,0,7,7216
2,0,7,7216
2,0,7,7216
2,0,7,7216
2,0,7,7217
2,0,7,7217
0,0,7,7217
0,0,7,7217
0,0,7,7217
2,0,7,7218
2,0,7,7218
0,0,7,7218
2,0,7,7219
2,0,7,7219
0,0,7,7219
2,0,7,7219
2,0,7,7219
2,0,7,7220
2,0,7,7220
0,0,7,7220
0,0,7,7220
0,0,7,7220
2,0,7,7221
2,0,7,7221
2,0,7,7222
2,0,7,7222
2,0,7,7222
2,0,7,7222
2,0,7,7222
2,0,7,7222
2,0,7,7223
2,0,7,7223
2,0,7,7223
2,0,7,7223
2,0,7,7223
0,0,7,7223
2,0,7,7223
0,0,7,7223
2,0,7,7224
2,0,7,7224
2,0,7,7224
2,0,7,7224
2,0,7,7224
0,0,7,7224
0,0,7,7224
2,0,7,7225
2,0,7,7225
2,0,7,7225
2,0,7,7225
2,0,7,7225
2,0,7,7225
1,15000,7,7226
2,0,7,7226
2,0,7,7226
2,0,7,7226
2,0,7,7227
2,0,7,7227
2,0,7,7228
2,0,7,7228
2,0,7,7228
2,0,7,7228
2,0,7,7228
2,0,7,7228
2,0,7,7228
0,0,7,7228
2,0,7,7228
2,0,7,7229
2,0,7,7229
2,0,7,7229
2,0,7,7229
2,0,7,7229
0,0,7,7229
0,0,7,7229
2,0,7,7229
2,0,7,7229
2,0,7,7230
2,0,7,7230
2,0,7,7230
2,0,7,7230
0,0,7,7230
2,0,7,7231
1,200,7,7231
2,0,7,7231
2,0,7,7231
2,0,7,7231
2,0,7,7231
0,0,7,7231
0,0,7,7231
0,0,7,7231
2,0,7,7231
2,0,7,7232
2,0,7,7232
2,0,7,7232
2,0,7,7232
2,0,7,7233
2,0,7,7233
2,0,7,7233
2,0,7,7233
0,0,7,7233
2,0,7,7234
2,0,7,7235
2,0,7,7235
2,0,7,7235
2,0,7,7235
2,0,7,7235
2,0,7,7235
0,0,7,7235
2,0,7,7236
2,0,7,7236
2,0,7,7236
2,0,7,7236
2,0,7,7236
2,0,7,7236
2,0,7,7236
2,0,7,7236
0,0,7,7236
0,0,7,7236
0,0,7,7236
2,0,7,7237
2,0,7,7237
2,0,7,7237
2,0,7,7237
0,0,7,7237
0,0,7,7237
2,0,7,7238
2,0,7,7238
2,0,7,7238
0,0,7,7238
0,0,7,7238
0,0,7,7238
2,0,7,7238
2,0,7,7238
0,0,7,7238
2,0,7,7239
2,0,7,7239
2,0,7,7239
2,0,7,7239
2,0,7,7239
1,1500,7,7240
2,0,7,7240
0,0,7,7240
0,0,7,7240
0,0,7,7240
2,0,7,7241
2,0,7,7241
2,0,7,7241
2,0,7,7241
2,0,7,7241
2,0,7,7241
0,0,7,7241
2,0,7,7241
2,0,7,7241
2,0,7,7241
2,0,7,7242
2,0,7,7242
2,0,7,7242
2,0,7,7242
2,0,7,7242
2,0,7,7242
2,0,7,7243
2,0,7,7243
0,0,7,7243
0,0,7,7243
0,0,7,7243
2,0,7,7243
1,4000,7,7244
1,3000,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
2,0,7,7244
0,0,7,7244
2,0,7,7244
0,0,7,7244
0,0,7,7244
2,0,7,7244
2,0,7,7245
2,0,7,7245
2,0,7,7245
0,0,7,7245
0,0,7,7245
2,0,7,7259
2,0,7,7259
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7260
2,0,7,7261
2,0,7,7261
2,0,7,7261
2,0,7,7261
2,0,7,7261
2,0,7,7261
2,0,7,7261
0,0,7,7261
2,0,7,7262
2,0,7,7262
2,0,7,7262
2,0,7,7262
0,0,7,7262
2,0,7,7263
2,0,7,7263
2,0,7,7263
2,0,7,7263
2,0,7,7263
2,0,7,7263
2,0,7,7263
0,0,7,7263
2,0,7,7264
2,0,7,7264
2,0,7,7264
2,0,7,7264
2,0,7,7264
2,0,7,7264
0,0,7,7264
0,0,7,7264
2,0,7,7265
2,0,7,7265
2,0,7,7265
2,0,7,7266
2,0,7,7266
2,0,7,7266
2,0,7,7266
2,0,7,7266
2,0,7,7266
0,0,7,7266
2,0,7,7267
2,0,7,7267
2,0,7,7268
2,0,7,7268
2,0,7,7268
2,0,7,7268
0,0,7,7268
0,0,7,7268
2,0,7,7269
2,0,7,7269
2,0,7,7269
2,0,7,7269
0,0,7,7269
2,0,7,7269
2,0,7,7269
0,0,7,7269
2,0,7,7269
2,0,7,7270
2,0,7,7270
0,0,7,7270
2,0,7,7271
2,0,7,7271
2,0,7,7271
2,0,7,7271
0,0,7,7271
2,0,7,7271
2,0,7,7271
2,0,7,7271
0,0,7,7271
2,0,7,7271
2,0,7,7271
0,0,7,7271
2,0,7,7272
2,0,7,7272
2,0,7,7272
2,0,7,7272
2,0,7,7272
2,0,7,7272
2,0,7,7272
2,0,7,7272
0,0,7,7272
2,0,7,7273
2,0,7,7273
0,0,7,7273
2,0,7,7274
2,0,7,7274
2,0,7,7274
0,0,7,7274
1,1000,7,7275
1,500,7,7275
2,0,7,7275
2,0,7,7275
2,0,7,7275
2,0,7,7275
0,0,7,7275
0,0,7,7275
2,0,7,7276
2,0,7,7276
2,0,7,7276
2,0,7,7276
2,0,7,7276
0,0,7,7276
0,0,7,7276
0,0,7,7276
1,6000,7,7277
2,0,7,7277
2,0,7,7277
1,1500,7,7278
2,0,7,7278
2,0,7,7278
2,0,7,7278
0,0,7,7278
2,0,7,7279
2,0,7,7279
2,0,7,7279
2,0,7,7279
0,0,7,7279
2,0,7,7279
2,0,7,7279
2,0,7,7280
2,0,7,7280
2,0,7,7280
2,0,7,7280
2,0,7,7280
2,0,7,7281
2,0,7,7281
0,0,7,7281
2,0,7,7281
2,0,7,7282
2,0,7,7282
2,0,7,7282
2,0,7,7283
2,0,7,7283
2,0,7,7283
2,0,7,7283
2,0,7,7283
2,0,7,7283
2,0,7,7283
0,0,7,7283
0,0,7,7283
2,0,7,7284
2,0,7,7284
0,0,7,7284
0,0,7,7284
2,0,7,7285
2,0,7,7285
2,0,7,7285
2,0,7,7285
2,0,7,7285
2,0,7,7285
0,0,7,7285
2,0,7,7286
2,0,7,7286
2,0,7,7287
2,0,7,7287
2,0,7,7287
2,0,7,7287
2,0,7,7288
2,0,7,7288
2,0,7,7288
2,0,7,7288
0,0,7,7288
2,0,7,7289
2,0,7,7289
2,0,7,7290
2,0,7,7290
2,0,7,7290
2,0,7,7290
2,0,7,7290
0,0,7,7290
0,0,7,7290
2,0,7,7291
2,0,7,7291
2,0,7,7291
2,0,7,7292
2,0,7,7292
2,0,7,7292
2,0,7,7292
0,0,7,7292
0,0,7,7292
2,0,7,7292
2,0,7,7292
2,0,7,7292
0,0,7,7292
2,0,7,7292
2,0,7,7292
0,0,7,7292
0,0,7,7292
2,0,7,7292
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7293
2,0,7,7294
0,0,7,7294
2,0,7,7295
2,0,7,7295
2,0,7,7295
2,0,7,7295
2,0,7,7295
2,0,7,7296
2,0,7,7296
2,0,7,7296
2,0,7,7296
2,0,7,7297
2,0,7,7297
2,0,7,7297
2,0,7,7297
2,0,7,7297
0,0,7,7297
1,3000,7,7298
2,0,7,7298
2,0,7,7298
2,0,7,7299
2,0,7,7299
2,0,7,7299
0,0,7,7299
